Starting
RTM: Yes
HLE: Yes
CLFLUSHOPT: No
CLWB: No
CLFLUSH cache line: 0x40
Ticks per second: 0x100
elapsed time is 100232
Finished
index is 0
index is 1
index is 2
index is 3
012,  100,         337.60,    test_cache_behavior_1, walk list + sfence after each write
012,  100,         222.40,    test_cache_behavior_1, walk list + sfence after each run
012,  100,       15830.72,    test_cache_behavior_2, initialize all blocks
012,  100,        2820.60,    test_cache_behavior_2, run one cache line with fence at end
012,  100,        2882.88,    test_cache_behavior_2, run two cache lines with fence at end
012,  100,        3580.36,    test_cache_behavior_2, run four cache lines with fence at end
012,  100,        5069.00,    test_cache_behavior_2, run eight cache lines with fence at end
012,  100,        3753.08,    test_cache_behavior_2, run stride 1
012,  100,        3091.58,    test_cache_behavior_2, run stride 2
012,  100,        2929.20,    test_cache_behavior_2, run stride 3
012,  100,        2866.28,    test_cache_behavior_2, run stride 4
012,  100,        3025.12,    test_cache_behavior_2, run stride 5
012,  100,        2918.36,    test_cache_behavior_2, run stride 6
012,  100,        2861.84,    test_cache_behavior_2, run stride 7
012,  100,        3016.84,    test_cache_behavior_2, run stride 8
012,  100,        3050.08,    test_cache_behavior_2, run stride 9
012,  100,        3071.44,    test_cache_behavior_2, run stride 10
012,  100,        3025.76,    test_cache_behavior_2, run stride 11
012,  100,        2980.24,    test_cache_behavior_2, run stride 12
012,  100,        3062.12,    test_cache_behavior_2, run stride 13
012,  100,        2986.76,    test_cache_behavior_2, run stride 14
012,  100,        2847.92,    test_cache_behavior_2, run stride 15
012,  100,        3051.72,    test_cache_behavior_2, run stride 16
012,  100,        3141.56,    test_cache_behavior_2, run stride 17
012,  100,        2952.24,    test_cache_behavior_2, run stride 18
012,  100,        3323.40,    test_cache_behavior_2, run stride 19
012,  100,        3131.48,    test_cache_behavior_2, run stride 20
012,  100,        3172.84,    test_cache_behavior_2, run stride 21
012,  100,        3373.72,    test_cache_behavior_2, run stride 22
012,  100,        2926.68,    test_cache_behavior_2, run stride 23
012,  100,        2767.12,    test_cache_behavior_2, run stride 24
012,  100,        3201.64,    test_cache_behavior_2, run stride 25
012,  100,        3176.88,    test_cache_behavior_2, run stride 26
012,  100,        3222.12,    test_cache_behavior_2, run stride 27
012,  100,        3252.44,    test_cache_behavior_2, run stride 28
012,  100,        3352.40,    test_cache_behavior_2, run stride 29
012,  100,        3292.04,    test_cache_behavior_2, run stride 30
012,  100,        3266.92,    test_cache_behavior_2, run stride 31
012,  100,        3435.92,    test_cache_behavior_2, run stride 32
012,  100,        3257.44,    test_cache_behavior_2, run stride 33
012,  100,        3049.20,    test_cache_behavior_2, run stride 34
012,  100,        3036.44,    test_cache_behavior_2, run stride 35
012,  100,        3211.48,    test_cache_behavior_2, run stride 36
012,  100,        2951.28,    test_cache_behavior_2, run stride 37
012,  100,        2967.84,    test_cache_behavior_2, run stride 38
012,  100,        2991.92,    test_cache_behavior_2, run stride 39
